"","Date","Bag.colour","Bag.number","Tag.number","Mass","Mass.unit","Height","Site","Ploidy"
"444","6-Jun","blue",65,"56",15.7,"",53.86,"Chelsea","Induced triploid"
"445","6-Jun","blue",65,"57",11.6,"",49.29,"Chelsea","Induced triploid"
"446","6-Jun","blue",65,"58",12.4,"",53.74,"Chelsea","Induced triploid"
"447","6-Jun","blue",65,"59",9.3,"",49.78,"Chelsea","Induced triploid"
"448","6-Jun","blue",65,"60",17.2,"",51.04,"Chelsea","Induced triploid"
"449","6-Jun","blue",65,"61",NA,"g",NA,"Chelsea","Induced triploid"
"450","6-Jun","blue",65,"62",8.5,"",41.56,"Chelsea","Induced triploid"
"451","6-Jun","blue",65,"63",NA,"",NA,"Chelsea","Induced triploid"
"452","6-Jun","blue",65,"64",12.2,"",52.35,"Chelsea","Induced triploid"
"453","6-Jun","blue",65,"65",8.4,"",42.95,"Chelsea","Induced triploid"
"454","6-Jun","blue",65,"66",9.1,"",43.67,"Chelsea","Induced triploid"
"455","6-Jun","blue",65,"67",7.2,"",40.38,"Chelsea","Induced triploid"
"456","6-Jun","blue",65,"68",8.3,"",43.94,"Chelsea","Induced triploid"
"457","6-Jun","blue",65,"69",5.7,"",36.95,"Chelsea","Induced triploid"
"458","6-Jun","blue",65,"70",13.3,"",50.61,"Chelsea","Induced triploid"
"459","6-Jun","blue",65,"71",4,"",37.94,"Chelsea","Induced triploid"
"460","6-Jun","blue",65,"72",14.6,"",51.66,"Chelsea","Induced triploid"
"461","6-Jun","blue",65,"73",10.3,"",47.03,"Chelsea","Induced triploid"
"462","6-Jun","blue",65,"74",8.8,"",43.91,"Chelsea","Induced triploid"
"463","6-Jun","blue",65,"75",13.5,"",46.23,"Chelsea","Induced triploid"
"464","6-Jun","blue",65,"76",19.2,"",51.97,"Chelsea","Induced triploid"
"465","6-Jun","blue",65,"77",10.5,"",46.6,"Chelsea","Induced triploid"
"466","6-Jun","blue",65,"78",6.6,"",36.74,"Chelsea","Induced triploid"
"467","6-Jun","blue",65,"79",14.3,"",51.84,"Chelsea","Induced triploid"
"468","6-Jun","blue",65,"80",7.1,"",38.04,"Chelsea","Induced triploid"
"469","6-Jun","blue",65,"81",5.1,"",39.98,"Chelsea","Induced triploid"
"470","6-Jun","blue",65,"82",11.1,"",50.18,"Chelsea","Induced triploid"
"471","6-Jun","blue",65,"83",8.5,"",48.39,"Chelsea","Induced triploid"
"472","6-Jun","blue",65,"84",11.1,"",49.8,"Chelsea","Induced triploid"
"473","6-Jun","blue",65,"85",9.5,"",46.97,"Chelsea","Induced triploid"
"474","6-Jun","blue",65,"86",7.9,"",42.1,"Chelsea","Induced triploid"
"475","6-Jun","blue",65,"87",6.8,"",40.08,"Chelsea","Induced triploid"
"476","6-Jun","blue",65,"88",8.9,"",45.65,"Chelsea","Induced triploid"
"477","6-Jun","blue",65,"89",17.6,"",62.93,"Chelsea","Induced triploid"
"478","6-Jun","blue",65,"90",9.1,"",45.65,"Chelsea","Induced triploid"
"479","6-Jun","blue",65,"91",13.6,"",56.94,"Chelsea","Induced triploid"
"480","6-Jun","blue",65,"92",10.2,"",52.03,"Chelsea","Induced triploid"
"481","6-Jun","blue",65,"93",16,"",59.56,"Chelsea","Induced triploid"
"482","6-Jun","blue",65,"94",11.4,"",37.46,"Chelsea","Induced triploid"
"483","6-Jun","blue",65,"95",5.2,"",36.04,"Chelsea","Induced triploid"
"484","6-Jun","blue",65,"96",7.6,"",43.85,"Chelsea","Induced triploid"
"485","6-Jun","blue",65,"97",11.2,"",51.68,"Chelsea","Induced triploid"
"486","6-Jun","blue",65,"98",15.8,"",57.87,"Chelsea","Induced triploid"
"487","6-Jun","blue",65,"99",9.5,"",49.08,"Chelsea","Induced triploid"
"488","6-Jun","blue",65,"100",11.6,"",51.25,"Chelsea","Induced triploid"
"489","6-Jun","blue",65,"unknown",8.9,"",46.52,"Chelsea","Induced triploid"
"490","6-Jun","blue",65,"unknown",6.9,"",42.57,"Chelsea","Induced triploid"
"491","6-Jun","red",17,"51",NA,"",NA,"Chelsea","Mated triploid"
"492","6-Jun","red",17,"52",8.1,"",48.56,"Chelsea","Mated triploid"
"493","6-Jun","red",17,"53",20.5,"",58.21,"Chelsea","Mated triploid"
"494","6-Jun","red",17,"54",NA,"",NA,"Chelsea","Mated triploid"
"495","6-Jun","red",17,"55",16.9,"",53.46,"Chelsea","Mated triploid"
"496","6-Jun","red",17,"56",NA,"",NA,"Chelsea","Mated triploid"
"497","6-Jun","red",17,"57",NA,"",NA,"Chelsea","Mated triploid"
"498","6-Jun","red",17,"58",16.8,"",54.68,"Chelsea","Mated triploid"
"499","6-Jun","red",17,"59",6.7,"",43.84,"Chelsea","Mated triploid"
"500","6-Jun","red",17,"60",16.8,"",56.3,"Chelsea","Mated triploid"
"501","6-Jun","red",17,"61",NA,"",NA,"Chelsea","Mated triploid"
"502","6-Jun","red",17,"62",25,"",67.61,"Chelsea","Mated triploid"
"503","6-Jun","red",17,"63",7,"",38.66,"Chelsea","Mated triploid"
"504","6-Jun","red",17,"64",7.7,"",48.73,"Chelsea","Mated triploid"
"505","6-Jun","red",17,"65",NA,"",NA,"Chelsea","Mated triploid"
"506","6-Jun","red",17,"66",6.3,"",36.1,"Chelsea","Mated triploid"
"507","6-Jun","red",17,"67",8.8,"",50.08,"Chelsea","Mated triploid"
"508","6-Jun","red",17,"68",6.6,"",42.54,"Chelsea","Mated triploid"
"509","6-Jun","red",17,"69",NA,"",NA,"Chelsea","Mated triploid"
"510","6-Jun","red",17,"70",NA,"",NA,"Chelsea","Mated triploid"
"511","6-Jun","red",17,"71",NA,"",NA,"Chelsea","Mated triploid"
"512","6-Jun","red",17,"72",16.7,"",56.82,"Chelsea","Mated triploid"
"513","6-Jun","red",17,"73",NA,"",NA,"Chelsea","Mated triploid"
"514","6-Jun","red",17,"74",NA,"",NA,"Chelsea","Mated triploid"
"515","6-Jun","red",17,"75",NA,"",NA,"Chelsea","Mated triploid"
"516","6-Jun","red",17,"76",NA,"",NA,"Chelsea","Mated triploid"
"517","6-Jun","red",17,"77",9.6,"",43.49,"Chelsea","Mated triploid"
"518","6-Jun","red",17,"78",13.5,"",49.07,"Chelsea","Mated triploid"
"519","6-Jun","red",17,"79",15.6,"",57.06,"Chelsea","Mated triploid"
"520","6-Jun","red",17,"80",NA,"",NA,"Chelsea","Mated triploid"
"521","6-Jun","red",17,"81",15.7,"",52.36,"Chelsea","Mated triploid"
"522","6-Jun","red",17,"82",NA,"",NA,"Chelsea","Mated triploid"
"523","6-Jun","red",17,"83",18.3,"",63.24,"Chelsea","Mated triploid"
"524","6-Jun","red",17,"84",NA,"",NA,"Chelsea","Mated triploid"
"525","6-Jun","red",17,"85",NA,"",NA,"Chelsea","Mated triploid"
"526","6-Jun","red",17,"86",22.7,"",57.99,"Chelsea","Mated triploid"
"527","6-Jun","red",17,"87",NA,"",NA,"Chelsea","Mated triploid"
"528","6-Jun","red",17,"88",NA,"",NA,"Chelsea","Mated triploid"
"529","6-Jun","red",17,"89",11.7,"",45.57,"Chelsea","Mated triploid"
"530","6-Jun","red",17,"90",11.3,"",53.96,"Chelsea","Mated triploid"
"531","6-Jun","red",17,"91",10.7,"",44.96,"Chelsea","Mated triploid"
"532","6-Jun","red",17,"92",14.1,"",48.94,"Chelsea","Mated triploid"
"533","6-Jun","red",17,"93",NA,"",NA,"Chelsea","Mated triploid"
"534","6-Jun","red",17,"94",NA,"",NA,"Chelsea","Mated triploid"
"535","6-Jun","red",17,"95",NA,"",NA,"Chelsea","Mated triploid"
"536","6-Jun","red",17,"96",21.2,"",55.67,"Chelsea","Mated triploid"
"537","6-Jun","red",17,"97",10.6,"",44.22,"Chelsea","Mated triploid"
"538","6-Jun","red",17,"98",NA,"",NA,"Chelsea","Mated triploid"
"539","6-Jun","red",17,"99",8.8,"",46.47,"Chelsea","Mated triploid"
"540","6-Jun","red",17,"100",11.8,"",53.75,"Chelsea","Mated triploid"
"541","6-Jun","red",17,"",11.7,"",45.93,"Chelsea","Mated triploid"
"542","6-Jun","red",17,"",15.2,"",60.12,"Chelsea","Mated triploid"
"543","6-Jun","red",17,"",20.7,"",64.9,"Chelsea","Mated triploid"
"544","6-Jun","red",17,"",15.4,"",55.2,"Chelsea","Mated triploid"
"545","6-Jun","red",17,"",13.9,"",51.7,"Chelsea","Mated triploid"
"546","6-Jun","red",17,"",17.8,"",60.28,"Chelsea","Mated triploid"
"547","6-Jun","red",17,"",17.7,"",64.4,"Chelsea","Mated triploid"
"548","6-Jun","red",17,"",17.5,"",61.81,"Chelsea","Mated triploid"
"549","6-Jun","red",17,"",12.1,"",56.84,"Chelsea","Mated triploid"
"550","6-Jun","red",17,"",13,"",58.94,"Chelsea","Mated triploid"
"551","6-Jun","red",17,"",12,"",49.85,"Chelsea","Mated triploid"
"552","6-Jun","red",17,"",11.6,"",52.19,"Chelsea","Mated triploid"
"553","6-Jun","red",17,"",15.5,"",52.24,"Chelsea","Mated triploid"
"554","6-Jun","red",17,"",9,"",49.36,"Chelsea","Mated triploid"
"555","6-Jun","red",17,"",12.9,"",50.72,"Chelsea","Mated triploid"
"556","6-Jun","red",17,"",7.3,"",40.9,"Chelsea","Mated triploid"
"557","6-Jun","red",17,"",8,"",44.58,"Chelsea","Mated triploid"
"558","6-Jun","red",17,"",7.4,"",47.45,"Chelsea","Mated triploid"
"559","6-Jun","red",17,"",7.5,"",39.66,"Chelsea","Mated triploid"
"560","6-Jun","red",17,"",8,"",39.42,"Chelsea","Mated triploid"
"561","6-Jun","red",17,"",7.8,"",39.27,"Chelsea","Mated triploid"
"562","6-Jun","red",17,"",8.2,"",40.44,"Chelsea","Mated triploid"
"563","6-Jun","red",17,"",8.8,"",41.1,"Chelsea","Mated triploid"
"564","6-Jun","blue",27,"51",7.6,"",46.21,"Chelsea","Induced triploid"
"565","6-Jun","blue",27,"52",20.6,"",62.04,"Chelsea","Induced triploid"
"566","6-Jun","blue",27,"53",6.5,"",42.64,"Chelsea","Induced triploid"
"567","6-Jun","blue",27,"54",NA,"",NA,"Chelsea","Induced triploid"
"568","6-Jun","blue",27,"55",14.9,"",55.99,"Chelsea","Induced triploid"
"569","6-Jun","blue",27,"56",NA,"",NA,"Chelsea","Induced triploid"
"570","6-Jun","blue",27,"57",NA,"",NA,"Chelsea","Induced triploid"
"571","6-Jun","blue",27,"58",NA,"",NA,"Chelsea","Induced triploid"
"572","6-Jun","blue",27,"59",12.7,"",55.88,"Chelsea","Induced triploid"
"573","6-Jun","blue",27,"60",NA,"",NA,"Chelsea","Induced triploid"
"574","6-Jun","blue",27,"61",9.1,"",42.73,"Chelsea","Induced triploid"
"575","6-Jun","blue",27,"62",8.1,"",44.1,"Chelsea","Induced triploid"
"576","6-Jun","blue",27,"63",NA,"",NA,"Chelsea","Induced triploid"
"577","6-Jun","blue",27,"64",NA,"",NA,"Chelsea","Induced triploid"
"578","6-Jun","blue",27,"65",NA,"",NA,"Chelsea","Induced triploid"
"579","6-Jun","blue",27,"66",12.5,"",50.64,"Chelsea","Induced triploid"
"580","6-Jun","blue",27,"67",7,"",40.6,"Chelsea","Induced triploid"
"581","6-Jun","blue",27,"68",NA,"",NA,"Chelsea","Induced triploid"
"582","6-Jun","blue",27,"69",6,"",43.13,"Chelsea","Induced triploid"
"583","6-Jun","blue",27,"70",7.9,"",42.65,"Chelsea","Induced triploid"
"584","6-Jun","blue",27,"71",NA,"",NA,"Chelsea","Induced triploid"
"585","6-Jun","blue",27,"72",14.3,"",64.79,"Chelsea","Induced triploid"
"586","6-Jun","blue",27,"73",7.7,"",43.98,"Chelsea","Induced triploid"
"587","6-Jun","blue",27,"74",12.2,"",59.1,"Chelsea","Induced triploid"
"588","6-Jun","blue",27,"75",9.9,"",49.57,"Chelsea","Induced triploid"
"589","6-Jun","blue",27,"76",10.4,"",53.87,"Chelsea","Induced triploid"
"590","6-Jun","blue",27,"77",7.7,"",44.58,"Chelsea","Induced triploid"
"591","6-Jun","blue",27,"78",9,"",45.47,"Chelsea","Induced triploid"
"592","6-Jun","blue",27,"79",9.3,"",46.41,"Chelsea","Induced triploid"
"593","6-Jun","blue",27,"80",6.6,"",46.67,"Chelsea","Induced triploid"
"594","6-Jun","blue",27,"81",12.5,"",53.03,"Chelsea","Induced triploid"
"595","6-Jun","blue",27,"82",8.2,"",47.1,"Chelsea","Induced triploid"
"596","6-Jun","blue",27,"83",NA,"",NA,"Chelsea","Induced triploid"
"597","6-Jun","blue",27,"84",NA,"",NA,"Chelsea","Induced triploid"
"598","6-Jun","blue",27,"85",NA,"",NA,"Chelsea","Induced triploid"
"599","6-Jun","blue",27,"86",NA,"",NA,"Chelsea","Induced triploid"
"600","6-Jun","blue",27,"87",9.6,"",50.23,"Chelsea","Induced triploid"
"601","6-Jun","blue",27,"88",7.5,"",41.66,"Chelsea","Induced triploid"
"602","6-Jun","blue",27,"89",7.6,"",45.04,"Chelsea","Induced triploid"
"603","6-Jun","blue",27,"90",6.3,"",35.68,"Chelsea","Induced triploid"
"604","6-Jun","blue",27,"91",12.7,"",49.68,"Chelsea","Induced triploid"
"605","6-Jun","blue",27,"92",10.7,"",47.23,"Chelsea","Induced triploid"
"606","6-Jun","blue",27,"93",7.3,"",38.73,"Chelsea","Induced triploid"
"607","6-Jun","blue",27,"94",NA,"",NA,"Chelsea","Induced triploid"
"608","6-Jun","blue",27,"95",13.2,"",54.15,"Chelsea","Induced triploid"
"609","6-Jun","blue",27,"96",13.7,"",54.7,"Chelsea","Induced triploid"
"610","6-Jun","blue",27,"97",10.1,"",44.07,"Chelsea","Induced triploid"
"611","6-Jun","blue",27,"98",NA,"",NA,"Chelsea","Induced triploid"
"612","6-Jun","blue",27,"99",11.6,"",49.46,"Chelsea","Induced triploid"
"613","6-Jun","blue",27,"100",NA,"",NA,"Chelsea","Induced triploid"
"614","6-Jun","blue",27,"",11,"",51.13,"Chelsea","Induced triploid"
"615","6-Jun","blue",27,"",10.2,"",49.54,"Chelsea","Induced triploid"
"616","6-Jun","blue",27,"",14.8,"",57.9,"Chelsea","Induced triploid"
"617","6-Jun","blue",27,"",7.5,"",45.52,"Chelsea","Induced triploid"
"618","6-Jun","blue",27,"",11.3,"",49.66,"Chelsea","Induced triploid"
"619","6-Jun","blue",27,"",15.1,"",63.92,"Chelsea","Induced triploid"
"620","6-Jun","blue",27,"",14.9,"",65.46,"Chelsea","Induced triploid"
"621","6-Jun","blue",27,"",8.5,"",41.93,"Chelsea","Induced triploid"
"622","6-Jun","blue",27,"",11.4,"",57.07,"Chelsea","Induced triploid"
"623","6-Jun","blue",27,"",15,"",50.96,"Chelsea","Induced triploid"
"624","6-Jun","blue",27,"",23.7,"",70.25,"Chelsea","Induced triploid"
"625","6-Jun","blue",27,"",14.1,"",52.59,"Chelsea","Induced triploid"
"626","6-Jun","blue",27,"",9.7,"",43.87,"Chelsea","Induced triploid"
"627","6-Jun","blue",27,"",7.5,"",47.31,"Chelsea","Induced triploid"
"628","6-Jun","blue",27,"",7.9,"",45.95,"Chelsea","Induced triploid"
"629","6-Jun","blue",27,"",5.7,"",36.11,"Chelsea","Induced triploid"
"630","6-Jun","blue",48,"51",12.8,"",50.2,"Chelsea","Induced triploid"
"631","6-Jun","blue",48,"52",NA,"",NA,"Chelsea","Induced triploid"
"632","6-Jun","blue",48,"53",NA,"",NA,"Chelsea","Induced triploid"
"633","6-Jun","blue",48,"54",NA,"",NA,"Chelsea","Induced triploid"
"634","6-Jun","blue",48,"55",7.4,"",45.9,"Chelsea","Induced triploid"
"635","6-Jun","blue",48,"56",10.4,"",50.52,"Chelsea","Induced triploid"
"636","6-Jun","blue",48,"57",7.2,"",42.95,"Chelsea","Induced triploid"
"637","6-Jun","blue",48,"58",5,"",39.45,"Chelsea","Induced triploid"
"638","6-Jun","blue",48,"59",NA,"",NA,"Chelsea","Induced triploid"
"639","6-Jun","blue",48,"60",11.7,"",56.24,"Chelsea","Induced triploid"
"640","6-Jun","blue",48,"61",NA,"",NA,"Chelsea","Induced triploid"
"641","6-Jun","blue",48,"62",7.6,"",45.08,"Chelsea","Induced triploid"
"642","6-Jun","blue",48,"63",14.8,"",55.92,"Chelsea","Induced triploid"
"643","6-Jun","blue",48,"64",NA,"",NA,"Chelsea","Induced triploid"
"644","6-Jun","blue",48,"65",8,"",40.64,"Chelsea","Induced triploid"
"645","6-Jun","blue",48,"66",6.3,"",41.83,"Chelsea","Induced triploid"
"646","6-Jun","blue",48,"67",NA,"",NA,"Chelsea","Induced triploid"
"647","6-Jun","blue",48,"68",9.1,"",43.35,"Chelsea","Induced triploid"
"648","6-Jun","blue",48,"69",6,"",36.85,"Chelsea","Induced triploid"
"649","6-Jun","blue",48,"70",NA,"",NA,"Chelsea","Induced triploid"
"650","6-Jun","blue",48,"71",12.6,"",54.55,"Chelsea","Induced triploid"
"651","6-Jun","blue",48,"72",11.1,"",48.51,"Chelsea","Induced triploid"
"652","6-Jun","blue",48,"73",10.7,"",40.03,"Chelsea","Induced triploid"
"653","6-Jun","blue",48,"74",10.9,"",50.16,"Chelsea","Induced triploid"
"654","6-Jun","blue",48,"75",6.5,"",45.36,"Chelsea","Induced triploid"
"655","6-Jun","blue",48,"76",8.2,"",39.19,"Chelsea","Induced triploid"
"656","6-Jun","blue",48,"77",NA,"",NA,"Chelsea","Induced triploid"
"657","6-Jun","blue",48,"78",17,"",58.21,"Chelsea","Induced triploid"
"658","6-Jun","blue",48,"79",8.8,"",43.13,"Chelsea","Induced triploid"
"659","6-Jun","blue",48,"80",NA,"",NA,"Chelsea","Induced triploid"
"660","6-Jun","blue",48,"81",8.3,"",42.51,"Chelsea","Induced triploid"
"661","6-Jun","blue",48,"82",6.5,"",37.51,"Chelsea","Induced triploid"
"662","6-Jun","blue",48,"83",NA,"",NA,"Chelsea","Induced triploid"
"663","6-Jun","blue",48,"84",NA,"",NA,"Chelsea","Induced triploid"
"664","6-Jun","blue",48,"85",7.1,"",40.55,"Chelsea","Induced triploid"
"665","6-Jun","blue",48,"86",10.3,"",48.14,"Chelsea","Induced triploid"
"666","6-Jun","blue",48,"87",8.9,"",47.12,"Chelsea","Induced triploid"
"667","6-Jun","blue",48,"88",10.4,"",50.41,"Chelsea","Induced triploid"
"668","6-Jun","blue",48,"89",10.6,"",49.75,"Chelsea","Induced triploid"
"669","6-Jun","blue",48,"90",7.1,"",33.2,"Chelsea","Induced triploid"
"670","6-Jun","blue",48,"91",NA,"",NA,"Chelsea","Induced triploid"
"671","6-Jun","blue",48,"92",9.2,"",51.98,"Chelsea","Induced triploid"
"672","6-Jun","blue",48,"93",8,"",49.33,"Chelsea","Induced triploid"
"673","6-Jun","blue",48,"94",NA,"",NA,"Chelsea","Induced triploid"
"674","6-Jun","blue",48,"95",7.2,"",45.32,"Chelsea","Induced triploid"
"675","6-Jun","blue",48,"96",16.3,"",53.16,"Chelsea","Induced triploid"
"676","6-Jun","blue",48,"97",4.9,"",32.66,"Chelsea","Induced triploid"
"677","6-Jun","blue",48,"98",NA,"",NA,"Chelsea","Induced triploid"
"678","6-Jun","blue",48,"99",6.9,"",39.43,"Chelsea","Induced triploid"
"679","6-Jun","blue",48,"100",7.3,"",40.91,"Chelsea","Induced triploid"
"680","6-Jun","blue",48,"",3.4,"",32.19,"Chelsea","Induced triploid"
"681","6-Jun","blue",48,"",16.3,"",54.09,"Chelsea","Induced triploid"
"682","6-Jun","blue",48,"",11.5,"",49.35,"Chelsea","Induced triploid"
"683","6-Jun","blue",48,"",12,"",52.16,"Chelsea","Induced triploid"
"684","6-Jun","blue",48,"",9.3,"",43.92,"Chelsea","Induced triploid"
"685","6-Jun","blue",48,"",8.7,"",51.37,"Chelsea","Induced triploid"
"686","6-Jun","blue",48,"",9,"",45.69,"Chelsea","Induced triploid"
"687","6-Jun","blue",48,"",7.9,"",44.1,"Chelsea","Induced triploid"
"688","6-Jun","blue",48,"",9.4,"",51.21,"Chelsea","Induced triploid"
"689","6-Jun","blue",48,"",9.9,"",43.81,"Chelsea","Induced triploid"
"690","6-Jun","blue",48,"",8.2,"",43.1,"Chelsea","Induced triploid"
"691","6-Jun","blue",48,"",7.9,"",41.05,"Chelsea","Induced triploid"
"692","6-Jun","blue",48,"",6.3,"",39.38,"Chelsea","Induced triploid"
"693","6-Jun","blue",48,"",4.4,"",45.28,"Chelsea","Induced triploid"
"694","6-Jun","blue",48,"",5.8,"",43.56,"Chelsea","Induced triploid"
"695","6-Jun","blue",48,"",5.5,"",36.46,"Chelsea","Induced triploid"
