"","Date","Bag.colour","Bag.number","Tag.number","Mass","Mass.unit","Height","Site","Ploidy"
"510","6/5/2023","red",19,"10",NA,NA,NA,"Thorndyke","Mated triploid"
"511","6/5/2023","red",19,"11",NA,"",NA,"Thorndyke","Mated triploid"
"512","6/5/2023","red",19,"12",NA,"",NA,"Thorndyke","Mated triploid"
"513","6/5/2023","red",19,"13",NA,"",NA,"Thorndyke","Mated triploid"
"514","6/5/2023","red",19,"14",NA,"",NA,"Thorndyke","Mated triploid"
"515","6/5/2023","red",19,"15",17.6,"",52.88,"Thorndyke","Mated triploid"
"516","6/5/2023","red",19,"16",NA,"",NA,"Thorndyke","Mated triploid"
"517","6/5/2023","red",19,"17",NA,"",NA,"Thorndyke","Mated triploid"
"518","6/5/2023","red",19,"18",NA,"",NA,"Thorndyke","Mated triploid"
"519","6/5/2023","red",19,"19",6.9,"",42.91,"Thorndyke","Mated triploid"
"520","6/5/2023","red",19,"20",NA,"",NA,"Thorndyke","Mated triploid"
"521","6/5/2023","red",19,"21",4.9,"",38.79,"Thorndyke","Mated triploid"
"522","6/5/2023","red",19,"22",NA,"",NA,"Thorndyke","Mated triploid"
"523","6/5/2023","red",19,"23",NA,"",NA,"Thorndyke","Mated triploid"
"524","6/5/2023","red",19,"24",NA,"",NA,"Thorndyke","Mated triploid"
"525","6/5/2023","red",19,"25",10.1,"",55.86,"Thorndyke","Mated triploid"
"526","6/5/2023","red",19,"26",14.5,"",52.8,"Thorndyke","Mated triploid"
"527","6/5/2023","red",19,"27",7.8,"",42.37,"Thorndyke","Mated triploid"
"528","6/5/2023","red",19,"28",NA,"",NA,"Thorndyke","Mated triploid"
"529","6/5/2023","red",19,"29",NA,"",NA,"Thorndyke","Mated triploid"
"530","6/5/2023","red",19,"30",6.9,"",46.4,"Thorndyke","Mated triploid"
"531","6/5/2023","red",19,"31",NA,"",NA,"Thorndyke","Mated triploid"
"532","6/5/2023","red",19,"32",25.3,"",68.93,"Thorndyke","Mated triploid"
"533","6/5/2023","red",19,"33",NA,NA,NA,"Thorndyke","Mated triploid"
"534","6/5/2023","red",19,"34",NA,NA,NA,"Thorndyke","Mated triploid"
"535","6/5/2023","red",19,"35",NA,NA,NA,"Thorndyke","Mated triploid"
"536","6/5/2023","red",19,"36",NA,NA,NA,"Thorndyke","Mated triploid"
"537","6/5/2023","red",19,"37",NA,NA,NA,"Thorndyke","Mated triploid"
"538","6/5/2023","red",19,"38",NA,NA,NA,"Thorndyke","Mated triploid"
"539","6/5/2023","red",19,"39",NA,NA,NA,"Thorndyke","Mated triploid"
"540","6/5/2023","red",19,"40",NA,NA,NA,"Thorndyke","Mated triploid"
"541","6/5/2023","red",19,"41",NA,NA,NA,"Thorndyke","Mated triploid"
"542","6/5/2023","red",19,"42",NA,NA,NA,"Thorndyke","Mated triploid"
"543","6/5/2023","red",19,"43",NA,NA,NA,"Thorndyke","Mated triploid"
"544","6/5/2023","red",19,"44",NA,NA,NA,"Thorndyke","Mated triploid"
"545","6/5/2023","red",19,"45",NA,NA,NA,"Thorndyke","Mated triploid"
"546","6/5/2023","red",19,"46",NA,NA,NA,"Thorndyke","Mated triploid"
"547","6/5/2023","red",19,"47",NA,NA,NA,"Thorndyke","Mated triploid"
"548","6/5/2023","red",19,"48",NA,NA,NA,"Thorndyke","Mated triploid"
"549","6/5/2023","red",19,"49",NA,NA,NA,"Thorndyke","Mated triploid"
"550","6/5/2023","red",19,"50",NA,NA,NA,"Thorndyke","Mated triploid"
"551","6/5/2023","red",19,"unknown",24.5,"",63.99,"Thorndyke","Mated triploid"
"552","6/5/2023","red",19,"unknown",8.6,"",50.26,"Thorndyke","Mated triploid"
"553","6/5/2023","red",19,"unknown",13.6,"",56.27,"Thorndyke","Mated triploid"
"554","6/5/2023","red",19,"unknown",13.5,"",46.45,"Thorndyke","Mated triploid"
"555","6/5/2023","red",19,"unknown",14,"",53.84,"Thorndyke","Mated triploid"
"556","6/5/2023","red",19,"unknown",9,"",55.19,"Thorndyke","Mated triploid"
"557","6/5/2023","red",19,"unknown",8.7,"",45.09,"Thorndyke","Mated triploid"
"558","6/5/2023","red",19,"unknown",12.8,"",51.96,"Thorndyke","Mated triploid"
"559","6/5/2023","red",19,"unknown",10.4,"",47.85,"Thorndyke","Mated triploid"
"560","6/5/2023","red",19,"unknown",19.5,"",55.57,"Thorndyke","Mated triploid"
"561","6/5/2023","red",19,"unknown",11.9,"",50.19,"Thorndyke","Mated triploid"
"562","6/5/2023","red",19,"unknown",9.6,"",50.79,"Thorndyke","Mated triploid"
"563","6/5/2023","red",19,"unknown",8.9,"",47.34,"Thorndyke","Mated triploid"
"564","6/5/2023","red",19,"unknown",26.3,"",68.37,"Thorndyke","Mated triploid"
"565","6/5/2023","red",19,"unknown",15.2,"",55.17,"Thorndyke","Mated triploid"
"566","6/5/2023","red",19,"unknown",5.2,"",42.05,"Thorndyke","Mated triploid"
"567","6/5/2023","red",19,"unknown",18.8,"",62.57,"Thorndyke","Mated triploid"
"568","6/5/2023","red",19,"unknown",10.8,"",50.19,"Thorndyke","Mated triploid"
"569","6/5/2023","red",19,"unknown",24.7,"",64.95,"Thorndyke","Mated triploid"
"570","6/5/2023","red",19,"unknown",10.1,"",44.77,"Thorndyke","Mated triploid"
"571","6/5/2023","red",19,"unknown",19.9,"",56.06,"Thorndyke","Mated triploid"
"572","6/5/2023","red",19,"unknown",17.9,"",57.51,"Thorndyke","Mated triploid"
"573","6/5/2023","red",19,"unknown",17.3,"",57.61,"Thorndyke","Mated triploid"
"574","6/5/2023","red",19,"unknown",14.5,"",53.68,"Thorndyke","Mated triploid"
"575","6/5/2023","red",19,"unknown",20.2,"",56.43,"Thorndyke","Mated triploid"
"576","6/5/2023","red",19,"unknown",8.7,"",42.77,"Thorndyke","Mated triploid"
"577","6/5/2023","red",19,"unknown",9.1,"",47.38,"Thorndyke","Mated triploid"
"578","6/5/2023","red",19,"unknown",12,"",48.43,"Thorndyke","Mated triploid"
"579","6/5/2023","red",19,"unknown",5.8,"",50.13,"Thorndyke","Mated triploid"
"580","6/5/2023","red",19,"unknown",11.7,"",54.38,"Thorndyke","Mated triploid"
"581","6/5/2023","red",19,"unknown",7,"",47.64,"Thorndyke","Mated triploid"
"582","6/5/2023","red",19,"unknown",15.7,"",55.27,"Thorndyke","Mated triploid"
"583","6/5/2023","red",19,"unknown",14.6,"",54.32,"Thorndyke","Mated triploid"
"584","6/5/2023","red",19,"unknown",11.2,"",47.34,"Thorndyke","Mated triploid"
"585","6/5/2023","red",19,"unknown",11.5,"",55.16,"Thorndyke","Mated triploid"
"586","6/5/2023","red",19,"unknown",14.1,"",48.77,"Thorndyke","Mated triploid"
"587","6/5/2023","red",19,"unknown",8.9,"",52.67,"Thorndyke","Mated triploid"
"588","6/5/2023","red",19,"unknown",15.9,"",56.52,"Thorndyke","Mated triploid"
"589","6/5/2023","red",19,"unknown",14.3,"",57.54,"Thorndyke","Mated triploid"
"590","6/5/2023","red",16,"51",5.5,"",49.66,"Thorndyke","Mated triploid"
"591","6/5/2023","red",16,"52",12.5,"",49.5,"Thorndyke","Mated triploid"
"592","6/5/2023","red",16,"53",3.2,"",42.48,"Thorndyke","Mated triploid"
"593","6/5/2023","red",16,"54",21.2,"",59.92,"Thorndyke","Mated triploid"
"594","6/5/2023","red",16,"55",12,"",50.51,"Thorndyke","Mated triploid"
"595","6/5/2023","red",16,"56",7.2,"",48.97,"Thorndyke","Mated triploid"
"596","6/5/2023","red",16,"57",18.8,"",66.6,"Thorndyke","Mated triploid"
"597","6/5/2023","red",16,"58",6.4,"",50.89,"Thorndyke","Mated triploid"
"598","6/5/2023","red",16,"59",13.2,"",53.94,"Thorndyke","Mated triploid"
"599","6/5/2023","red",16,"60",10.4,"",50.9,"Thorndyke","Mated triploid"
"600","6/5/2023","red",16,"61",19.8,"",61.95,"Thorndyke","Mated triploid"
"601","6/5/2023","red",16,"62",7.6,"",44.07,"Thorndyke","Mated triploid"
"602","6/5/2023","red",16,"63",20.5,"",56.9,"Thorndyke","Mated triploid"
"603","6/5/2023","red",16,"64",8,"",52.61,"Thorndyke","Mated triploid"
"604","6/5/2023","red",16,"65",11.9,"",56.79,"Thorndyke","Mated triploid"
"605","6/5/2023","red",16,"66",12.7,"",50.77,"Thorndyke","Mated triploid"
"606","6/5/2023","red",16,"67",16,"",60.3,"Thorndyke","Mated triploid"
"607","6/5/2023","red",16,"68",13.9,"",59.96,"Thorndyke","Mated triploid"
"608","6/5/2023","red",16,"69",8.6,"",44.02,"Thorndyke","Mated triploid"
"609","6/5/2023","red",16,"70",11.4,"",58.29,"Thorndyke","Mated triploid"
"610","6/5/2023","red",16,"71",15.5,"",56.72,"Thorndyke","Mated triploid"
"611","6/5/2023","red",16,"72",10.8,"",52.49,"Thorndyke","Mated triploid"
"612","6/5/2023","red",16,"73",3.7,"",42.97,"Thorndyke","Mated triploid"
"613","6/5/2023","red",16,"74",14.9,"",52.91,"Thorndyke","Mated triploid"
"614","6/5/2023","red",16,"75",13.2,"",56.07,"Thorndyke","Mated triploid"
"615","6/5/2023","red",16,"76",18.4,"",60.39,"Thorndyke","Mated triploid"
"616","6/5/2023","red",16,"77",8,"",46.19,"Thorndyke","Mated triploid"
"617","6/5/2023","red",16,"78",11.6,"",60.49,"Thorndyke","Mated triploid"
"618","6/5/2023","red",16,"79",7.6,"",48.27,"Thorndyke","Mated triploid"
"619","6/5/2023","red",16,"80",11,"",41.91,"Thorndyke","Mated triploid"
"620","6/5/2023","red",16,"81",22.1,"",62.84,"Thorndyke","Mated triploid"
"621","6/5/2023","red",16,"82",20.7,"",61.3,"Thorndyke","Mated triploid"
"622","6/5/2023","red",16,"83",13.3,"",50.64,"Thorndyke","Mated triploid"
"623","6/5/2023","red",16,"84",NA,"",NA,"Thorndyke","Mated triploid"
"624","6/5/2023","red",16,"85",12.8,"",50.2,"Thorndyke","Mated triploid"
"625","6/5/2023","red",16,"86",7.6,"",40.62,"Thorndyke","Mated triploid"
"626","6/5/2023","red",16,"87",9.1,"",49.62,"Thorndyke","Mated triploid"
"627","6/5/2023","red",16,"88",16.5,"",45.89,"Thorndyke","Mated triploid"
"628","6/5/2023","red",16,"89",6.3,"",41.4,"Thorndyke","Mated triploid"
"629","6/5/2023","red",16,"90",7.5,"",48.74,"Thorndyke","Mated triploid"
"630","6/5/2023","red",16,"91",16.1,"",55.77,"Thorndyke","Mated triploid"
"631","6/5/2023","red",16,"92",15,"",59.88,"Thorndyke","Mated triploid"
"632","6/5/2023","red",16,"93",10.6,"",58.07,"Thorndyke","Mated triploid"
"633","6/5/2023","red",16,"94",6.2,"",44.95,"Thorndyke","Mated triploid"
"634","6/5/2023","red",16,"95",2.9,"",43.45,"Thorndyke","Mated triploid"
"635","6/5/2023","red",16,"96",8.8,"",47.75,"Thorndyke","Mated triploid"
"636","6/5/2023","red",16,"97",17.9,"",59.66,"Thorndyke","Mated triploid"
"637","6/5/2023","red",16,"98",NA,"",NA,"Thorndyke","Mated triploid"
"638","6/5/2023","red",16,"99",NA,"",NA,"Thorndyke","Mated triploid"
"639","6/5/2023","red",16,"100",15.9,"",54.83,"Thorndyke","Mated triploid"
"640","6/5/2023","red",16,"unknown",7.9,"",47.14,"Thorndyke","Mated triploid"
"641","6/5/2023","red",16,"Unknown",18.4,"",61,"Thorndyke","Mated triploid"
"642","6/5/2023","red",49,"1",14.5,"",50.77,"Thorndyke","Mated triploid"
"643","6/5/2023","red",49,"2",9.1,"",49.84,"Thorndyke","Mated triploid"
"644","6/5/2023","red",49,"3",6.7,"",45.6,"Thorndyke","Mated triploid"
"645","6/5/2023","red",49,"4",25,"",65.55,"Thorndyke","Mated triploid"
"646","6/5/2023","red",49,"5",18.8,"",58.17,"Thorndyke","Mated triploid"
"647","6/5/2023","red",49,"6",17.8,"",50.8,"Thorndyke","Mated triploid"
"648","6/5/2023","red",49,"7",16.2,"",54.24,"Thorndyke","Mated triploid"
"649","6/5/2023","red",49,"8",20.3,"",66.24,"Thorndyke","Mated triploid"
"650","6/5/2023","red",49,"9",19.8,"",55.43,"Thorndyke","Mated triploid"
"651","6/5/2023","red",49,"10",10.7,"",47.26,"Thorndyke","Mated triploid"
"652","6/5/2023","red",49,"11",9.5,"",42.45,"Thorndyke","Mated triploid"
"653","6/5/2023","red",49,"12",15.8,"",47.24,"Thorndyke","Mated triploid"
"654","6/5/2023","red",49,"13",27.5,"",68.38,"Thorndyke","Mated triploid"
"655","6/5/2023","red",49,"14",12.8,"",56.88,"Thorndyke","Mated triploid"
"656","6/5/2023","red",49,"15",9.6,"",44.95,"Thorndyke","Mated triploid"
"657","6/5/2023","red",49,"16",10,"",49.85,"Thorndyke","Mated triploid"
"658","6/5/2023","red",49,"17",27.1,"",74.39,"Thorndyke","Mated triploid"
"659","6/5/2023","red",49,"18",NA,"",NA,"Thorndyke","Mated triploid"
"660","6/5/2023","red",49,"19",10,"",54.96,"Thorndyke","Mated triploid"
"661","6/5/2023","red",49,"20",19.9,"",57.73,"Thorndyke","Mated triploid"
"662","6/5/2023","red",49,"21",18.9,"",59.81,"Thorndyke","Mated triploid"
"663","6/5/2023","red",49,"22",20.4,"",64.28,"Thorndyke","Mated triploid"
"664","6/5/2023","red",49,"23",17.7,"",58.49,"Thorndyke","Mated triploid"
"665","6/5/2023","red",49,"24",12.8,"",50.59,"Thorndyke","Mated triploid"
"666","6/5/2023","red",49,"25",9.2,"",42.07,"Thorndyke","Mated triploid"
"667","6/5/2023","red",49,"26",12.6,"",50.41,"Thorndyke","Mated triploid"
"668","6/5/2023","red",49,"27",9.1,"",41.29,"Thorndyke","Mated triploid"
"669","6/5/2023","red",49,"28",13.2,"",59.47,"Thorndyke","Mated triploid"
"670","6/5/2023","red",49,"29",13.4,"",59.84,"Thorndyke","Mated triploid"
"671","6/5/2023","red",49,"30",20.2,"",59.89,"Thorndyke","Mated triploid"
"672","6/5/2023","red",49,"31",10.8,"",57.93,"Thorndyke","Mated triploid"
"673","6/5/2023","red",49,"32",NA,"",NA,"Thorndyke","Mated triploid"
"674","6/5/2023","red",49,"33",NA,"",NA,"Thorndyke","Mated triploid"
"675","6/5/2023","red",49,"34",NA,"",NA,"Thorndyke","Mated triploid"
"676","6/5/2023","red",49,"35",9.7,"",44.87,"Thorndyke","Mated triploid"
"677","6/5/2023","red",49,"36",16.5,"",57.78,"Thorndyke","Mated triploid"
"678","6/5/2023","red",49,"37",11.6,"",52.33,"Thorndyke","Mated triploid"
"679","6/5/2023","red",49,"38",13.5,"",47.01,"Thorndyke","Mated triploid"
"680","6/5/2023","red",49,"39",13,"",45.62,"Thorndyke","Mated triploid"
"681","6/5/2023","red",49,"40",16.1,"",55.49,"Thorndyke","Mated triploid"
"682","6/5/2023","red",49,"41",12.2,"",49.85,"Thorndyke","Mated triploid"
"683","6/5/2023","red",49,"42",12,"",48.09,"Thorndyke","Mated triploid"
"684","6/5/2023","red",49,"43",4.5,"",42.66,"Thorndyke","Mated triploid"
"685","6/5/2023","red",49,"44",11,"",50.1,"Thorndyke","Mated triploid"
"686","6/5/2023","red",49,"45",7.8,"",42.66,"Thorndyke","Mated triploid"
"687","6/5/2023","red",49,"46",15.8,"",54.25,"Thorndyke","Mated triploid"
"688","6/5/2023","red",49,"47",14.9,"",56.07,"Thorndyke","Mated triploid"
"689","6/5/2023","red",49,"48",12.5,"",53.27,"Thorndyke","Mated triploid"
"690","6/5/2023","red",49,"49",20,"",58.96,"Thorndyke","Mated triploid"
"691","6/5/2023","red",49,"50",9.1,"",46.65,"Thorndyke","Mated triploid"
"692","6/5/2023","red",49,"Unknown",28.4,"",65.49,"Thorndyke","Mated triploid"
"693","6/5/2023","red",49,"Unknown",18.7,"",58.59,"Thorndyke","Mated triploid"
"694","6/5/2023","red",49,"Unknown",9.9,"",50.09,"Thorndyke","Mated triploid"
"695","6/5/2023","red",49,"Unknown",4.8,"",46.79,"Thorndyke","Mated triploid"
"696","6/5/2023","red",18,"51",9.1,"",42.48,"Thorndyke","Mated triploid"
"697","6/5/2023","red",18,"52",NA,NA,NA,"Thorndyke","Mated triploid"
"698","6/5/2023","red",18,"53",NA,"",NA,"Thorndyke","Mated triploid"
"699","6/5/2023","red",18,"54",NA,"",NA,"Thorndyke","Mated triploid"
"700","6/5/2023","red",18,"55",12.1,"",53.31,"Thorndyke","Mated triploid"
"701","6/5/2023","red",18,"56",NA,"",NA,"Thorndyke","Mated triploid"
"702","6/5/2023","red",18,"57",NA,"",NA,"Thorndyke","Mated triploid"
"703","6/5/2023","red",18,"58",NA,"",NA,"Thorndyke","Mated triploid"
"704","6/5/2023","red",18,"59",15.1,"",57.01,"Thorndyke","Mated triploid"
"705","6/5/2023","red",18,"60",NA,"",NA,"Thorndyke","Mated triploid"
"706","6/5/2023","red",18,"61",10.8,"",47,"Thorndyke","Mated triploid"
"707","6/5/2023","red",18,"62",9.7,"",50.12,"Thorndyke","Mated triploid"
"708","6/5/2023","red",18,"63",8.8,"",40.44,"Thorndyke","Mated triploid"
"709","6/5/2023","red",18,"64",11.1,"",48.76,"Thorndyke","Mated triploid"
"710","6/5/2023","red",18,"65",10.6,"",49.58,"Thorndyke","Mated triploid"
"711","6/5/2023","red",18,"66",5.2,"",57.54,"Thorndyke","Mated triploid"
"712","6/5/2023","red",18,"67",NA,"",NA,"Thorndyke","Mated triploid"
"713","6/5/2023","red",18,"68",15.9,"",63.21,"Thorndyke","Mated triploid"
"714","6/5/2023","red",18,"69",NA,"",NA,"Thorndyke","Mated triploid"
"715","6/5/2023","red",18,"70",NA,"",NA,"Thorndyke","Mated triploid"
"716","6/5/2023","red",18,"71",NA,"",NA,"Thorndyke","Mated triploid"
"717","6/5/2023","red",18,"72",8,"",54.38,"Thorndyke","Mated triploid"
"718","6/5/2023","red",18,"73",NA,"",NA,"Thorndyke","Mated triploid"
"719","6/5/2023","red",18,"74",NA,"",NA,"Thorndyke","Mated triploid"
"720","6/5/2023","red",18,"75",NA,"",NA,"Thorndyke","Mated triploid"
"721","6/5/2023","red",18,"76",NA,"",NA,"Thorndyke","Mated triploid"
"722","6/5/2023","red",18,"77",NA,"",NA,"Thorndyke","Mated triploid"
"723","6/5/2023","red",18,"78",NA,"",NA,"Thorndyke","Mated triploid"
"724","6/5/2023","red",18,"79",NA,"",NA,"Thorndyke","Mated triploid"
"725","6/5/2023","red",18,"80",NA,"",NA,"Thorndyke","Mated triploid"
"726","6/5/2023","red",18,"81",NA,"",NA,"Thorndyke","Mated triploid"
"727","6/5/2023","red",18,"82",NA,"",NA,"Thorndyke","Mated triploid"
"728","6/5/2023","red",18,"83",10.6,"",46.91,"Thorndyke","Mated triploid"
"729","6/5/2023","red",18,"84",6.1,"",53.64,"Thorndyke","Mated triploid"
"730","6/5/2023","red",18,"85",NA,"",NA,"Thorndyke","Mated triploid"
"731","6/5/2023","red",18,"86",NA,"",NA,"Thorndyke","Mated triploid"
"732","6/5/2023","red",18,"87",NA,"",NA,"Thorndyke","Mated triploid"
"733","6/5/2023","red",18,"88",NA,"",NA,"Thorndyke","Mated triploid"
"734","6/5/2023","red",18,"89",9.9,"",45.8,"Thorndyke","Mated triploid"
"735","6/5/2023","red",18,"90",NA,"",NA,"Thorndyke","Mated triploid"
"736","6/5/2023","red",18,"91",NA,"",NA,"Thorndyke","Mated triploid"
"737","6/5/2023","red",18,"92",NA,"",NA,"Thorndyke","Mated triploid"
"738","6/5/2023","red",18,"93",NA,"",NA,"Thorndyke","Mated triploid"
"739","6/5/2023","red",18,"94",NA,"",NA,"Thorndyke","Mated triploid"
"740","6/5/2023","red",18,"95",NA,"",NA,"Thorndyke","Mated triploid"
"741","6/5/2023","red",18,"96",NA,"",NA,"Thorndyke","Mated triploid"
"742","6/5/2023","red",18,"97",NA,"",NA,"Thorndyke","Mated triploid"
"743","6/5/2023","red",18,"98",NA,"",NA,"Thorndyke","Mated triploid"
"744","6/5/2023","red",18,"99",9.4,"",50.73,"Thorndyke","Mated triploid"
"745","6/5/2023","red",18,"100",NA,"",NA,"Thorndyke","Mated triploid"
"746","6/5/2023","red",18,"Unkown",17.1,"",44.27,"Thorndyke","Mated triploid"
"747","6/5/2023","red",18,"Unkown",20.9,"",56.21,"Thorndyke","Mated triploid"
"748","6/5/2023","red",18,"Unkown",11.5,"",61.31,"Thorndyke","Mated triploid"
"749","6/5/2023","red",18,"Unkown",8.4,"",50.35,"Thorndyke","Mated triploid"
"750","6/5/2023","red",18,"Unkown",24.3,"",47.06,"Thorndyke","Mated triploid"
"751","6/5/2023","red",18,"Unkown",11.3,"",63.78,"Thorndyke","Mated triploid"
"752","6/5/2023","red",18,"Unkown",11.3,"",49.77,"Thorndyke","Mated triploid"
"753","6/5/2023","red",18,"Unkown",7.6,"",51.56,"Thorndyke","Mated triploid"
"754","6/5/2023","red",18,"Unkown",8.1,"",57.32,"Thorndyke","Mated triploid"
"755","6/5/2023","red",18,"Unkown",10.4,"",42.23,"Thorndyke","Mated triploid"
"756","6/5/2023","red",18,"Unkown",6.8,"",37.13,"Thorndyke","Mated triploid"
"757","6/5/2023","red",18,"Unkown",5.1,"",43.51,"Thorndyke","Mated triploid"
"758","6/5/2023","red",18,"Unkown",6.6,"",37.74,"Thorndyke","Mated triploid"
"759","6/5/2023","red",18,"Unkown",8,"",49.12,"Thorndyke","Mated triploid"
"760","6/5/2023","red",18,"Unkown",-0.3,"",37.61,"Thorndyke","Mated triploid"
"761","6/5/2023","red",18,"Unkown",4.8,"",38.38,"Thorndyke","Mated triploid"
"762","6/5/2023","red",18,"Unkown",0,"",36.04,"Thorndyke","Mated triploid"
"763","6/5/2023","red",18,"Unkown",10.5,"",43.77,"Thorndyke","Mated triploid"
"764","6/5/2023","red",18,"Unkown",14.4,"",37.19,"Thorndyke","Mated triploid"
"765","6/5/2023","red",18,"Unkown",8.6,"",53.01,"Thorndyke","Mated triploid"
"766","6/5/2023","red",18,"Unkown",5.8,"",48.14,"Thorndyke","Mated triploid"
"767","6/5/2023","red",18,"Unkown",4.4,"",40.37,"Thorndyke","Mated triploid"
"768","6/5/2023","red",18,"Unkown",4.1,"",37.21,"Thorndyke","Mated triploid"
"769","6/5/2023","red",18,"Unkown",7.6,"",49.9,"Thorndyke","Mated triploid"
"770","6/5/2023","red",18,"Unkown",4.1,"",49.69,"Thorndyke","Mated triploid"
"771","6/5/2023","red",18,"Unkown",8,"",56.96,"Thorndyke","Mated triploid"
"772","6/5/2023","red",18,"Unkown",6.9,"",48.06,"Thorndyke","Mated triploid"
"773","6/5/2023","red",18,"Unkown",18.9,"",58.23,"Thorndyke","Mated triploid"
"774","6/5/2023","red",18,"Unkown",8.4,"",59.31,"Thorndyke","Mated triploid"
"775","6/5/2023","red",18,"Unkown",7.4,"",56,"Thorndyke","Mated triploid"
"776","6/5/2023","red",18,"Unkown",6.5,"",54.59,"Thorndyke","Mated triploid"
"777","6/5/2023","red",18,"Unkown",7.6,"",45.98,"Thorndyke","Mated triploid"
"778","6/5/2023","red",18,"Unkown",6.1,"",47.83,"Thorndyke","Mated triploid"
"779","6/5/2023","red",18,"Unkown",8.2,"",46.69,"Thorndyke","Mated triploid"
"780","6/5/2023","red",18,"Unkown",8.4,"",45.21,"Thorndyke","Mated triploid"
