"","Date","Bag.colour","Bag.number","Tag.number","Mass","Mass.unit","Height","Site","Ploidy"
"673","6/16/2023","green",75,"80",8.4,"",47.58,"Hood Head","Diploid"
"674","6/16/2023","green",75,"81",9.2,"",47.6,"Hood Head","Diploid"
"675","6/16/2023","green",75,"82",NA,"",NA,"Hood Head","Diploid"
"676","6/16/2023","green",75,"83",16.7,"",59.17,"Hood Head","Diploid"
"677","6/16/2023","green",75,"84",NA,"",NA,"Hood Head","Diploid"
"678","6/16/2023","green",75,"85",8.3,"",45.56,"Hood Head","Diploid"
"679","6/16/2023","green",75,"86",15.3,"",57.01,"Hood Head","Diploid"
"680","6/16/2023","green",75,"87",NA,"",NA,"Hood Head","Diploid"
"681","6/16/2023","green",75,"88",14.6,"",45.61,"Hood Head","Diploid"
"682","6/16/2023","green",75,"89",16.8,"",53,"Hood Head","Diploid"
"683","6/16/2023","green",75,"90",NA,"",NA,"Hood Head","Diploid"
"684","6/16/2023","green",75,"91",NA,"",NA,"Hood Head","Diploid"
"685","6/16/2023","green",75,"92",8.6,"",47.37,"Hood Head","Diploid"
"686","6/16/2023","green",75,"93",NA,"",NA,"Hood Head","Diploid"
"687","6/16/2023","green",75,"94",18.4,"",59.78,"Hood Head","Diploid"
"688","6/16/2023","green",75,"95",5.9,"",37.98,"Hood Head","Diploid"
"689","6/16/2023","green",75,"96",10.7,"",48.92,"Hood Head","Diploid"
"690","6/16/2023","green",75,"97",21.6,"",62.53,"Hood Head","Diploid"
"691","6/16/2023","green",75,"98",5.5,"",41.23,"Hood Head","Diploid"
"692","6/16/2023","green",75,"99",6.9,"",45.26,"Hood Head","Diploid"
"693","6/16/2023","green",75,"100",13.5,"",47.4,"Hood Head","Diploid"
"694","6/16/2023","green",75,"Unknown",25.9,"",68.99,"Hood Head","Diploid"
"695","6/16/2023","green",75,"Unknown",24.9,"",66.97,"Hood Head","Diploid"
"696","6/16/2023","green",75,"Unknown",20.2,"",69.12,"Hood Head","Diploid"
"697","6/16/2023","green",75,"Unknown",19.8,"",61.49,"Hood Head","Diploid"
"698","6/16/2023","green",75,"Unknown",15.6,"",54.87,"Hood Head","Diploid"
"699","6/16/2023","green",75,"Unknown",12,"",55.33,"Hood Head","Diploid"
"700","6/16/2023","green",75,"Unknown",9.4,"",52.77,"Hood Head","Diploid"
"701","6/16/2023","green",75,"Unknown",9.8,"",51.31,"Hood Head","Diploid"
"702","6/16/2023","green",75,"Unknown",13.3,"",54.19,"Hood Head","Diploid"
"703","6/16/2023","green",75,"Unknown",13.8,"",50.86,"Hood Head","Diploid"
"704","6/16/2023","green",75,"Unknown",8.2,"",47.12,"Hood Head","Diploid"
"705","6/16/2023","green",75,"Unknown",9.6,"",47.49,"Hood Head","Diploid"
